"id","date","bank_category","bank_name","atms_crms_onsite","atms_crms_offsite","pos","micro_atms","bharat_qr","upi_qr","credit_cards","debit_cards","cc_pay_trns_at_pos_vol","cc_pay_trns_at_pos_val","cc_pay_trns_online_vol","cc_pay_trns_online_val","cc_pay_trns_other_vol","cc_pay_trns_other_val","cc_cash_withdraw_atm_val","cc_cash_withdraw_atm_vol","dc_pay_trns_at_pos_vol","dc_pay_trns_at_pos_val","dc_pay_trns_online_vol","dc_pay_trns_online_val","dc_pay_trns_other_vol","dc_pay_trns_other_val","dc_cash_withdraw_atm_val","dc_cash_withdraw_atm_vol","dc_cash_withdraw_pos_val","dc_cash_withdraw_pos_vol"
696,"2023-02-01","Foreign Banks","SBM Bank India",0.0,0.0,0.0,364192.0,0.0,0.0,1032427.0,568106.0,471457.0,1870988.77,1101696.0,4108542.69,0.0,0.0,43139.0,262121.92,40720.0,62774.79,26276.0,77793.52,0.0,0.0,76771.0,191956.84,0.0,0.0
697,"2023-02-01","Small Finance Banks","Shivalik Small Finance Bank",30.0,1.0,0.0,279.0,0.0,0.0,0.0,83898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5887.0,12218.07,4416.0,15025.25,0.0,0.0,35706.0,190393.5,0.0,0.0
698,"2023-02-01","Private Sector Banks","South Indian Bank",860.0,418.0,14629.0,0.0,6670.0,73358.0,198707.0,3647979.0,461710.0,1442855.94,385762.0,2674051.5,0.0,0.0,0.0,0.0,1532878.0,2808756.17,255717.0,795072.99,0.0,0.0,2981508.0,13492756.65,0.0,0.0
699,"2023-02-01","Foreign Banks","Standard Chartered Bank",103.0,71.0,0.0,0.0,0.0,0.0,1067422.0,1157081.0,1310459.0,4106872.15,1246066.0,5899690.29,0.0,0.0,2483.0,15264.4,844052.0,1821843.15,109663.0,533172.15,40.0,738.87,794456.0,3797351.47,0.0,0.0
700,"2023-02-01","Public Sector Banks","State Bank of India",25635.0,39993.0,1144642.0,51989.0,582935.0,2220361.0,16505981.0,273547554.0,24634634.0,75887454.48,17811748.0,144503602.0,1678.0,0.0,111052.0,404748.18,46991238.0,95370344.07,18822889.0,35812055.38,1678.0,22508.29,183729048.0,898529464.1,44250.0,42230.26
701,"2023-02-01","Small Finance Banks","Suryoday Small Finance Bank",0.0,0.0,0.0,67.0,0.0,0.0,0.0,560598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21886.0,27169.0,2451.0,5508.27,0.0,0.0,183418.0,510457.16,0.0,0.0
702,"2023-02-01","Private Sector Banks","Tamilnad Mercantile Bank",482.0,667.0,0.0,0.0,0.0,0.0,40979.0,2173879.0,43145.0,194749.59,18294.0,103463.31,0.0,0.0,2502.0,9660.2,397251.0,870472.16,83965.0,175747.36,99.0,292.35,4758191.0,20209790.6,0.0,0.0
703,"2023-02-01","Public Sector Banks","UCO Bank",2199.0,217.0,10566.0,3568.0,1358.0,575707.0,0.0,12402099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1803263.0,3420674.77,400451.0,980375.13,882.0,14994.75,6776551.0,30547531.47,916.0,846.97
704,"2023-02-01","Small Finance Banks","Ujjivan Small Finance Bank",509.0,3.0,0.0,0.0,0.0,350707.0,0.0,8595110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266252.0,425840.42,103448.0,238528.58,0.0,0.0,3293661.0,14708693.81,119.0,106.55
705,"2023-02-01","Public Sector Banks","Union Bank of India",8042.0,3190.0,40088.0,8017.0,47725.0,238298.0,633323.0,47402239.0,567176.0,2005751.5,367453.0,1432578.97,0.0,0.0,7613.0,64459.91,9090572.0,13727443.01,3910201.0,6601574.55,2684.0,10086.05,44685265.0,134862053.4,15572.0,15519.78
706,"2023-02-01","Small Finance Banks","Unity Small Finance Bank",231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,"2023-02-01","Small Finance Banks","Utkarsh Small Finance Bank",276.0,7.0,0.0,533.0,0.0,15567.0,0.0,1533668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36164.0,61927.91,8869.0,21716.62,12.0,111.2,273384.0,1182166.61,0.0,0.0
708,"2023-02-01","Foreign Banks","Woori Bank","","",0.0,0.0,0.0,0.0,0.0,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4076.0,12745.42,1421.0,4028.38,0.0,0.0,1016.0,6993.2,0.0,0.0
709,"2023-02-01","Private Sector Banks","Yes Bank",1078.0,185.0,66743.0,73685.0,365610.0,138121613.0,1395685.0,4339149.0,1965411.0,6898875.35,854364.0,7343481.98,0.0,0.0,20075.0,91542.56,969888.0,2067286.77,411557.0,1242727.78,58.0,1120.58,2770767.0,12865624.85,564.0,561.0
710,"2023-03-01","Small Finance Banks","AU Small Finance Bank",490.0,3.0,0.0,367.0,0.0,1006983.0,504543.0,2500440.0,697935.0,4292634.36,872812.0,6011721.11,1422.0,691.18,3657.0,20683.0,235946.0,572439.93,277392.0,777260.67,184.0,2921.5,1050964.0,6995371.9,592.0,592.05
711,"2023-03-01","Payment Banks","Airtel Payments Bank",0.0,0.0,0.0,63134.0,0.0,4449953.0,0.0,4163024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,259.51,266004.0,323393.5,0.0,0.0,1287.0,5967.2,0.0,0.0
712,"2023-03-01","Foreign Banks","American Express",0.0,0.0,52860.0,0.0,0.0,0.0,1336775.0,0.0,1103730.0,8163420.89,3473250.0,31190078.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,"2023-03-01","Private Sector Banks","Axis Bank",5800.0,10127.0,1449143.0,847.0,593004.0,56599685.0,12127172.0,30241706.0,28385038.0,85539623.53,16123963.0,78957411.44,0.0,0.0,80029.0,343480.8,9196486.0,22187563.6,4443197.0,16168581.38,17752.0,453761.73,22400676.0,139863357.6,0.0,0.0
714,"2023-03-01","Private Sector Banks","Bandhan Bank",433.0,5.0,40124.0,0.0,0.0,0.0,0.0,5361293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450443.0,1159378.03,202320.0,655587.69,0.0,0.0,2591433.0,13832477.15,29443.0,29724.49
715,"2023-03-01","Foreign Banks","Bank of America",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,"2023-03-01","Public Sector Banks","Bank of Baroda",8786.0,2615.0,23354.0,43006.0,7665.0,1157216.0,1947283.0,82585036.0,2224205.0,6888481.05,2027994.0,11176685.76,0.0,0.0,9683.0,47533.6,6195899.0,12180467.31,1968492.0,5512103.93,3.0,4.0,27495790.0,131624668.5,946.0,905.99
717,"2023-03-01","Public Sector Banks","Bank of India",5325.0,2889.0,42597.0,16349.0,103.0,663556.0,77101.0,47125002.0,153719.0,532801.84,70907.0,270779.28,0.0,0.0,10277.0,61234.62,4158217.0,7417777.42,1589268.0,2497578.75,0.0,0.0,17975573.0,72071281.6,3454.0,3430.32
718,"2023-03-01","Public Sector Banks","Bank of Maharashtra",1902.0,423.0,1953.0,1971.0,355014.0,1091291.0,33493.0,13377060.0,57199.0,237965.41,25062.0,134698.11,0.0,0.0,1048.0,5052.2,1736343.0,2773388.56,664967.0,1028880.89,7988.0,90229.54,6498001.0,28156430.87,0.0,0.0
719,"2023-03-01","Foreign Banks","Barclays Bank",0.0,0.0,0.0,0.0,1.0,0.0,0.0,908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,42.19,5.0,8.28,0.0,0.0,322.0,2786.1,0.0,0.0
720,"2023-03-01","Private Sector Banks","CSB Bank",476.0,52.0,0.0,1188.0,6170.0,0.0,6460.0,886810.0,16702.0,67308.99,13210.0,140499.38,0.0,0.0,0.0,0.0,236202.0,420205.25,29308.0,69970.36,18.0,138.6,533844.0,2555341.15,5.0,8.3
721,"2023-03-01","Public Sector Banks","Canara Bank",8098.0,4032.0,62557.0,12918.0,58.0,2402702.0,624417.0,51324626.0,786830.0,2276109.11,315405.0,1342530.85,0.0,0.0,69770.0,365750.1,8408688.0,17992152.36,2168674.0,4979935.86,5731.0,94598.85,35009127.0,160685239.8,1329.0,1128.76
722,"2023-03-01","Small Finance Banks","Capital Small Finance Bank",170.0,2.0,0.0,0.0,0.0,0.0,0.0,200677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37460.0,103504.55,10632.0,29614.82,0.0,0.0,133171.0,737058.95,0.0,0.0
723,"2023-03-01","Public Sector Banks","Central Bank of India",2609.0,326.0,2154.0,9254.0,7124.0,653635.0,0.0,28360519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2249664.0,4836896.92,501662.0,1150194.33,0.0,0.0,9399879.0,42535145.17,10096.0,10675.84
724,"2023-03-01","Foreign Banks","Citibank",0.0,0.0,0.0,0.0,0.0,0.0,162478.0,0.0,128899.0,748452.96,188982.0,2837631.29,0.0,0.0,768.0,5800.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,"2023-03-01","Private Sector Banks","City Union Bank",1124.0,554.0,6843.0,34699.0,0.0,46217.0,6059.0,2745671.0,9783.0,32985.64,4342.0,29473.31,0.0,0.0,213.0,988.7,721433.0,1473868.48,119581.0,274085.28,0.0,0.0,2776882.0,14890090.25,0.0,0.0
726,"2023-03-01","Foreign Banks","DBS Bank",451.0,497.0,474.0,93.0,0.0,3071.0,222375.0,1871842.0,233443.0,932583.64,145720.0,1327143.32,0.0,0.0,3070.0,9261.9,446774.0,771318.87,137350.0,341265.58,0.0,0.0,1079673.0,5125303.57,0.0,0.0
727,"2023-03-01","Private Sector Banks","DCB Bank",391.0,5.0,8553.0,0.0,8193.0,0.0,0.0,951516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130195.0,329190.99,29391.0,134716.0,384.0,11319.4,292523.0,1634119.87,0.0,0.0
728,"2023-03-01","Foreign Banks","Deutsche Bank",13.0,18.0,0.0,0.0,0.0,2.0,0.0,115898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45988.0,126085.2,22225.0,73251.67,0.0,0.0,45982.0,262653.26,0.0,0.0
729,"2023-03-01","Private Sector Banks","Dhanlaxmi Bank",228.0,42.0,1491.0,0.0,0.0,28357.0,9124.0,538487.0,21313.0,45257.33,6339.0,21650.73,13.0,34.31,228.0,725.6,240264.0,382569.21,21049.0,54303.43,0.0,0.0,501516.0,2200768.96,0.0,0.0
730,"2023-03-01","Small Finance Banks","ESAF Small Finance Bank",526.0,2.0,0.0,2023.0,0.0,0.0,0.0,4878587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255739.0,350417.18,16448.0,35782.77,0.0,0.0,1183718.0,6108484.41,37.0,21.3
731,"2023-03-01","Small Finance Banks","Equitas Small Finance Bank",346.0,3.0,22866.0,293.0,44150.0,0.0,0.0,3262002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212438.0,360144.98,54944.0,254850.49,0.0,0.0,1175594.0,3399150.4,0.0,0.0
732,"2023-03-01","Private Sector Banks","Federal Bank",1565.0,349.0,18487.0,0.0,48963.0,4002758.0,552275.0,13060322.0,1184804.0,3774226.82,1125934.0,7138659.15,0.0,0.0,3786.0,16328.0,4593631.0,8452807.39,1804335.0,4576268.93,2566.0,32692.95,9344478.0,46366852.86,195.0,172.6
733,"2023-03-01","Small Finance Banks","Fincare Small Finance Bank",144.0,0.0,0.0,0.0,0.0,0.0,0.0,4386303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51469.0,68482.79,5570.0,12525.43,0.0,0.0,981133.0,5223854.12,0.0,0.0
734,"2023-03-01","Payment Banks","Fino Payments Bank",0.0,0.0,0.0,369701.0,0.0,19286.0,0.0,6633457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231082.0,552081.4,22101.0,24072.17,0.0,0.0,2180788.0,7091622.58,220.0,131.0
735,"2023-03-01","Private Sector Banks","HDFC Bank",10301.0,9426.0,1512326.0,4232.0,1791634.0,0.0,17535910.0,50744860.0,33182460.0,133390456.9,30105989.0,243007781.0,0.0,0.0,210977.0,1234208.37,19705910.0,50432968.58,12994325.0,41955045.64,99009.0,1669800.16,42482104.0,259747740.0,70054.0,70030.03
736,"2023-03-01","Foreign Banks","HSBC",46.0,28.0,0.0,0.0,0.0,0.0,699170.0,582108.0,734477.0,2502329.66,1065152.0,5220534.34,0.0,0.0,1643.0,12636.47,313749.0,1033024.52,0.0,0.0,0.0,0.0,262183.0,1527926.53,0.0,0.0
737,"2023-03-01","Private Sector Banks","ICICI Bank",9003.0,7639.0,1269839.0,9509.0,561067.0,3059378.0,14458594.0,32750633.0,19530003.0,71778570.47,30361286.0,167922184.2,49.0,2580.11,52836.0,263883.5,12147057.0,32372702.5,4916026.0,19952569.9,24659.0,253799.37,21489547.0,146214374.8,17.0,6.23
738,"2023-03-01","Private Sector Banks","IDBI Bank",2244.0,1090.0,21575.0,184.0,8522.0,226938.0,43961.0,11384081.0,70391.0,225985.42,48841.0,176831.96,0.0,0.0,424.0,2348.0,2092571.0,4153348.61,417706.0,1052105.66,0.0,0.0,6494220.0,32303549.28,299.0,307.69
739,"2023-03-01","Private Sector Banks","IDFC First Bank",656.0,269.0,38171.0,10834.0,0.0,38079.0,1543860.0,6272188.0,2139603.0,7388979.06,1824876.0,12439649.04,0.0,0.0,25565.0,96907.9,1039038.0,2222141.99,370148.0,1863342.26,0.0,0.0,3966559.0,20211183.84,0.0,0.0
740,"2023-03-01","Payment Banks","India Post Payments Bank",0.0,0.0,0.0,157730.0,0.0,141894.0,0.0,9719920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599775.0,409530.96,0.0,0.0,0.0,0.0,0.0,0.0
741,"2023-03-01","Public Sector Banks","Indian Bank",4338.0,591.0,13660.0,10750.0,0.0,1829116.0,170304.0,31414438.0,134122.0,463970.82,69711.0,309608.89,0.0,0.0,3160.0,19858.64,4844410.0,9418157.96,1945974.0,3426159.28,4530.0,72513.26,21160256.0,99704204.0,47107.0,47072.46
742,"2023-03-01","Public Sector Banks","Indian Overseas Bank",2783.0,693.0,0.0,0.0,0.0,257750.0,79819.0,16460769.0,74384.0,191986.0,27945.0,82483.66,0.0,0.0,2397.0,11161.58,3220993.0,6020500.88,896314.0,1697675.49,0.0,0.0,15613668.0,65361140.87,0.0,0.0
743,"2023-03-01","Private Sector Banks","IndusInd Bank",1675.0,1205.0,260739.0,146.0,58593.0,3322330.0,2224570.0,8377229.0,3654078.0,18489664.2,2398232.0,50583820.67,0.0,0.0,29505.0,149839.39,1316275.0,3019614.66,843183.0,3333226.77,1028.0,74547.56,4824781.0,27433221.63,0.0,0.0
744,"2023-03-01","Private Sector Banks","Jammu & Kashmir Bank",882.0,619.0,11618.0,945.0,0.0,135559.0,77297.0,3858936.0,176092.0,1241981.28,113144.0,354980.83,0.0,0.0,8500.0,33288.5,1775810.0,2810527.9,1943462.0,1056359.28,0.0,0.0,6273966.0,31130408.6,2.0,0.6
745,"2023-03-01","Small Finance Banks","Jana Small Finance Bank",59.0,2.0,0.0,161.0,0.0,494709.0,0.0,2755646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48917.0,86757.27,8030.0,18176.25,0.0,0.0,374907.0,1976378.8,0.0,0.0
746,"2023-03-01","Payment Banks","Jio Payments Bank",0.0,0.0,0.0,0.0,0.0,2422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,"2023-03-01","Private Sector Banks","Karnataka Bank",888.0,586.0,9311.0,0.0,0.0,50928.0,0.0,5180946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1378631.0,2358793.31,193751.0,435343.27,0.0,0.0,4444239.0,20469199.8,0.0,0.0
748,"2023-03-01","Private Sector Banks","Karur Vysya Bank",1400.0,840.0,10117.0,0.0,0.0,24302.0,10423.0,4283734.0,30849.0,204318.28,9762.0,113165.86,0.0,0.0,851.0,6934.49,1621751.0,3538928.93,287766.0,930491.32,9484.0,219523.07,4959838.0,23897228.31,0.0,0.0
749,"2023-03-01","Private Sector Banks","Kotak Mahindra Bank",1532.0,1431.0,75381.0,15572.0,57034.0,423761.0,4917023.0,28291903.0,5471059.0,20289015.34,4420354.0,29896164.57,0.0,0.0,49389.0,187105.46,4014678.0,7546853.37,2877185.0,7185875.38,0.0,0.0,11995179.0,55378132.91,0.0,0.0
750,"2023-03-01","Payment Banks","NSDL Payments Bank",0.0,0.0,0.0,317170.0,0.0,0.0,0.0,534786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,755.47,57287.0,28469.64,0.0,0.0,3877.0,15442.68,0.0,0.0
751,"2023-03-01","Private Sector Banks","Nainital Bank",0.0,0.0,0.0,0.0,0.0,0.0,0.0,206055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27455.0,50383.94,15058.0,34048.21,0.0,0.0,95398.0,438577.16,19.0,13.9
752,"2023-03-01","Small Finance Banks","North East Small Finance Bank",11.0,1.0,0.0,0.0,0.0,0.0,0.0,390875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15538.0,22717.51,0.0,0.0,0.0,0.0,62882.0,260194.43,0.0,0.0
753,"2023-03-01","Payment Banks","Paytm Payments Bank",1.0,62.0,610707.0,0.0,0.0,29424070.0,0.0,37946000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446161.0,540635.29,1219491.0,2067329.1,0.0,0.0,1528664.0,6306700.8,0.0,0.0
754,"2023-03-01","Public Sector Banks","Punjab & Sind Bank",814.0,21.0,1003.0,357.0,1104.0,38498.0,0.0,3749801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642973.0,1402987.38,136326.0,423188.26,0.0,0.0,1663163.0,7642608.1,0.0,0.0
755,"2023-03-01","Public Sector Banks","Punjab National Bank",8196.0,4702.0,47172.0,11265.0,633034.0,198735.0,316860.0,40691768.0,494676.0,1734871.79,199625.0,800955.71,0.0,0.0,4827.0,16073.73,6769802.0,14963223.15,3355745.0,6680745.01,0.0,0.0,29588266.0,146888446.7,0.0,0.0
756,"2023-03-01","Private Sector Banks","RBL Bank",375.0,39.0,887793.0,0.0,47471.0,77442.0,4410550.0,1602547.0,7212132.0,32793322.92,3335758.0,27631237.94,0.0,0.0,43628.0,146680.67,257829.0,565690.45,117159.0,586848.78,136.0,6114.59,655056.0,3311059.19,0.0,0.0
757,"2023-03-01","Foreign Banks","SBM Bank India",0.0,0.0,0.0,374406.0,0.0,0.0,1072764.0,602345.0,536442.0,2063773.03,1207156.0,4230351.02,0.0,0.0,48461.0,297920.6,34389.0,56895.24,25428.0,73972.99,0.0,0.0,83744.0,241656.96,0.0,0.0
758,"2023-03-01","Small Finance Banks","Shivalik Small Finance Bank",26.0,1.0,0.0,279.0,0.0,0.0,0.0,84352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6217.0,11858.87,4666.0,15061.08,0.0,0.0,37820.0,200538.6,0.0,0.0
759,"2023-03-01","Private Sector Banks","South Indian Bank",872.0,417.0,15044.0,0.0,7029.0,75863.0,203295.0,3664965.0,479453.0,1588783.54,420025.0,3121512.07,0.0,0.0,0.0,0.0,1593146.0,3018625.37,269025.0,884664.65,0.0,0.0,3251777.0,14947376.12,0.0,0.0
760,"2023-03-01","Foreign Banks","Standard Chartered Bank",102.0,69.0,0.0,0.0,0.0,0.0,1061075.0,1137359.0,1442980.0,4625803.84,1412938.0,7431878.52,0.0,0.0,2756.0,16699.4,889083.0,1958930.78,118234.0,644616.04,51.0,831.42,831835.0,4060862.27,0.0,0.0
761,"2023-03-01","Public Sector Banks","State Bank of India",25682.0,39945.0,1146740.0,51741.0,722771.0,2399684.0,16762444.0,273903638.0,27322424.0,86632553.03,20206076.0,159694711.1,0.0,0.0,126479.0,472264.02,49282755.0,100159940.1,19575152.0,38193220.95,1755.0,23109.11,194487345.0,951444968.2,45681.0,43125.59
762,"2023-03-01","Small Finance Banks","Suryoday Small Finance Bank",0.0,0.0,0.0,67.0,0.0,0.0,0.0,568119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28683.0,33208.79,3750.0,6297.39,0.0,0.0,272754.0,587165.38,0.0,0.0
763,"2023-03-01","Private Sector Banks","Tamilnad Mercantile Bank",482.0,668.0,5942.0,0.0,0.0,55279.0,40895.0,2176364.0,54379.0,257226.47,12595.0,70091.2,0.0,0.0,2631.0,9689.7,431231.0,954396.01,91559.0,209614.67,100.0,261.74,5351858.0,22555449.5,0.0,0.0
764,"2023-03-01","Public Sector Banks","UCO Bank",2202.0,219.0,10949.0,3568.0,1204.0,600094.0,0.0,12526099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1931756.0,3620368.86,455215.0,1077396.65,1095.0,17997.39,7357149.0,33123445.7,900.0,870.99
765,"2023-03-01","Small Finance Banks","Ujjivan Small Finance Bank",514.0,3.0,0.0,0.0,0.0,373373.0,0.0,8691212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290086.0,460630.12,116663.0,275151.54,0.0,0.0,3774237.0,17243426.89,102.0,86.9
766,"2023-03-01","Public Sector Banks","Union Bank of India",8042.0,3190.0,40056.0,8019.0,57395.0,239150.0,645447.0,50134669.0,542780.0,1958718.29,361433.0,1423780.77,0.0,0.0,7312.0,57948.03,8157542.0,14614311.71,4183472.0,7002206.74,1919.0,8984.82,48455295.0,147864708.5,19595.0,16562.11
767,"2023-03-01","Small Finance Banks","Unity Small Finance Bank",231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,"2023-03-01","Small Finance Banks","Utkarsh Small Finance Bank",280.0,7.0,0.0,546.0,0.0,16497.0,0.0,1572438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39896.0,66738.33,10845.0,30298.26,16.0,71.63,319023.0,1392442.69,0.0,0.0
769,"2023-03-01","Foreign Banks","Woori Bank",0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4255.0,12589.59,1451.0,4741.84,0.0,0.0,1188.0,8437.84,0.0,0.0
770,"2023-03-01","Private Sector Banks","Yes Bank",1099.0,186.0,67913.0,77232.0,364741.0,140746197.0,1419422.0,4425818.0,2173581.0,7847841.24,972713.0,8815274.36,0.0,0.0,22620.0,102937.05,1030772.0,2182030.64,431294.0,1456442.14,14.0,209.71,3073617.0,14234023.03,640.0,641.0
771,"2023-04-01","Small Finance Banks","AU Small Finance Bank",491.0,3.0,0.0,372.0,0.0,1033069.0,541696.0,2509656.0,737939.0,4402323.05,816617.0,6005108.39,1111.0,564.09,3882.0,21604.9,229488.0,588494.14,212923.0,610885.96,197.0,4015.1,1019505.0,6832947.8,549.0,551.84
772,"2023-04-01","Payment Banks","Airtel Payments Bank",0.0,0.0,0.0,68294.0,0.0,4342977.0,0.0,4590379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1651.0,2868.02,315355.0,403089.93,0.0,0.0,9477.0,50930.1,0.0,0.0
773,"2023-04-01","Foreign Banks","American Express",0.0,0.0,53768.0,0.0,0.0,0.0,1342190.0,0.0,1149894.0,8800198.95,3190325.0,27866469.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,"2023-04-01","Private Sector Banks","Axis Bank",5813.0,10074.0,1461326.0,748.0,622537.0,58461245.0,12271981.0,30646400.0,27741616.0,83808040.42,15129483.0,72328483.61,0.0,0.0,76021.0,328693.35,9162012.0,24082949.51,4031174.0,14631637.15,16863.0,423730.29,22004298.0,138386490.1,0.0,0.0
775,"2023-04-01","Private Sector Banks","Bandhan Bank",433.0,5.0,40770.0,0.0,0.0,0.0,0.0,5414849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450219.0,1255772.09,192808.0,611089.05,0.0,0.0,2552440.0,13714518.6,28867.0,29108.02
776,"2023-04-01","Foreign Banks","Bank of America",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
777,"2023-04-01","Public Sector Banks","Bank of Baroda",8643.0,2541.0,23305.0,43426.0,7620.0,1181187.0,1945379.0,83332335.0,2254745.0,7069493.28,1960919.0,10342712.46,0.0,0.0,9256.0,45530.4,5968032.0,12455723.52,1506891.0,4609620.03,7.0,13.18,26198522.0,128162672.1,691.0,653.27
778,"2023-04-01","Public Sector Banks","Bank of India",5326.0,2895.0,42610.0,16349.0,18.0,670941.0,77006.0,47171065.0,148828.0,512190.73,66090.0,251533.46,0.0,0.0,9827.0,58114.26,4034377.0,7713914.01,1428651.0,2294279.63,0.0,0.0,17402573.0,71390237.46,3253.0,3234.2
779,"2023-04-01","Public Sector Banks","Bank of Maharashtra",1921.0,420.0,1946.0,1970.0,355014.0,1099529.0,33332.0,13427212.0,53996.0,218437.46,21824.0,107445.87,0.0,0.0,941.0,4438.0,1701718.0,2848951.95,617495.0,959929.98,7405.0,84859.62,6255286.0,27671607.76,0.0,0.0
780,"2023-04-01","Foreign Banks","Barclays Bank",0.0,0.0,0.0,0.0,1.0,0.0,0.0,914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,268.02,6.0,145.81,0.0,0.0,315.0,2655.5,0.0,0.0
781,"2023-04-01","Private Sector Banks","CSB Bank",478.0,52.0,0.0,0.0,6347.0,0.0,10354.0,887549.0,22921.0,90672.89,20038.0,185732.66,0.0,0.0,0.0,0.0,237114.0,458657.24,25805.0,59464.55,12.0,104.4,497982.0,2435391.15,14.0,16.0
782,"2023-04-01","Public Sector Banks","Canara Bank",8101.0,4031.0,62470.0,13427.0,58.0,2418234.0,624494.0,51705336.0,765416.0,2244183.93,322563.0,1316583.84,0.0,0.0,62939.0,325850.5,8118523.0,19024920.81,2187264.0,5287488.62,5413.0,87774.19,33738373.0,158016698.3,1104.0,947.37
783,"2023-04-01","Small Finance Banks","Capital Small Finance Bank",170.0,2.0,0.0,0.0,0.0,0.0,0.0,261950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37096.0,104248.26,10068.0,26271.29,0.0,0.0,123926.0,664601.94,0.0,0.0
784,"2023-04-01","Public Sector Banks","Central Bank of India",2609.0,425.0,2198.0,9254.0,7149.0,656552.0,0.0,28245823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2209330.0,5078073.19,460363.0,1067014.82,0.0,0.0,9221986.0,42947399.14,9009.0,9577.02
785,"2023-04-01","Foreign Banks","Citibank",0.0,0.0,0.0,0.0,0.0,0.0,165190.0,0.0,120132.0,707281.9,181719.0,2554100.2,0.0,0.0,590.0,4390.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,"2023-04-01","Private Sector Banks","City Union Bank",1124.0,554.0,6827.0,36397.0,0.0,47449.0,6793.0,2745129.0,12681.0,48800.69,5658.0,40927.04,0.0,0.0,263.0,1347.1,712958.0,1636511.14,105336.0,246705.54,0.0,0.0,2655856.0,14213599.85,0.0,0.0
